Incident_Zip,Complaint_Type,count
10006.0,ELEVATOR,2
10006.0,Electrical,8
10006.0,Elevator,67
10006.0,Emergency Response Team (ERT),41
10006.0,Executive Inspections,2
10006.0,FLOORING/STAIRS,2
10006.0,Facades,4
10006.0,Food Establishment,58
10006.0,Food Poisoning,20
10006.0,For Hire Vehicle Complaint,43
10006.0,For Hire Vehicle Report,5
10006.0,Found Property,5
10006.0,GENERAL,9
10006.0,General Construction/Plumbing,138
10006.0,Graffiti,9
10006.0,HEAT/HOT WATER,83
10006.0,Hazardous Materials,10
10006.0,Homeless Encampment,36
10006.0,Homeless Person Assistance,188
10006.0,Homeless Street Condition,3
10006.0,Illegal Fireworks,1
10006.0,Illegal Parking,343
10006.0,Indoor Air Quality,7
10006.0,Indoor Sewage,4
10006.0,Industrial Waste,7
10006.0,Lead,15
10006.0,LinkNYC,1
10006.0,Lost Property,24
10006.0,Maintenance or Facility,6
10006.0,Miscellaneous Categories,5
10006.0,Missed Collection (All Materials),17
10006.0,Mobile Food Vendor,13
10006.0,Mold,2
10006.0,Mosquitoes,1
10006.0,New Tree Request,4
10006.0,Noise,927
10006.0,Noise - Commercial,118
10006.0,Noise - Helicopter,3
10006.0,Noise - Park,2
10006.0,Noise - Residential,166
10006.0,Noise - Street/Sidewalk,212
10006.0,Noise - Vehicle,32
10006.0,Non-Emergency Police Matter,8
10006.0,Non-Residential Heat,10
10006.0,OUTSIDE BUILDING,2
10006.0,Other Enforcement,10
10006.0,Overflowing Litter Baskets,1
10006.0,Overflowing Recycling Baskets,1
10006.0,PLUMBING,15
10006.0,Panhandling,135
10006.0,Plumbing,20
10006.0,Public Payphone Complaint,8
10006.0,Public Toilet,2
10006.0,Quality of Life,1
10006.0,Recycling Enforcement,2
10006.0,Request Large Bulky Item Collection,79
10006.0,Rodent,72
10006.0,SAFETY,3
10006.0,Sanitation Condition,19
10006.0,Sewer,42
10006.0,Sidewalk Condition,114
10006.0,Smoking,5
10006.0,Snow,8
10006.0,Special Projects Inspection Team (SPIT),38
10006.0,Standing Water,4
10006.0,Street Condition,205
10006.0,Street Light Condition,78
10006.0,Street Sign - Damaged,45
10006.0,Street Sign - Dangling,15
10006.0,Street Sign - Missing,16
10006.0,Sustainability Enforcement,5
10006.0,Taxi Complaint,134
10006.0,Taxi Report,31
10006.0,Traffic,30
10006.0,Traffic Signal Condition,101
10006.0,UNSANITARY CONDITION,23
10006.0,Unleashed Dog,4
10006.0,Urinating in Public,1
10006.0,Vacant Lot,1
10006.0,Vending,245
10006.0,Violation of Park Rules,1
10006.0,WATER LEAK,7
10006.0,Water Conservation,5
10006.0,Water Quality,4
10006.0,Water System,75
10007.0,Abandoned Vehicle,2
10007.0,Air Quality,101
10007.0,Animal Abuse,18
10007.0,Animal Facility - No Permit,1
10007.0,Animal in a Park,9
10007.0,Animal-Abuse,6
10007.0,Asbestos,27
10007.0,BEST/Site Safety,9
10007.0,Beach/Pool/Sauna Complaint,2
10007.0,Bike Rack Condition,4
10007.0,Bike/Roller/Skate Chronic,9
10007.0,Blocked Driveway,98
10007.0,Boilers,5
10007.0,Borough Office,12
10007.0,Broken Muni Meter,138
10007.0,Broken Parking Meter,74
10007.0,Building Marshals office,19
10007.0,Building/Use,26
10007.0,Bus Stop Shelter Complaint,3
10007.0,Bus Stop Shelter Placement,2
10007.0,Calorie Labeling,2
10007.0,City Vehicle Placard Complaint,3
10007.0,Collection Truck Noise,2
10007.0,Construction Lead Dust,2
10007.0,Construction Safety Enforcement,85
10007.0,Consumer Complaint,198
10007.0,Cranes and Derricks,17
10007.0,Curb Condition,92
10007.0,DOF Property - Payment Issue,16
10007.0,DOOR/WINDOW,6
10007.0,DPR Internal,1
10007.0,DRIE,1
10007.0,Damaged Tree,12
10007.0,Day Care,1
10007.0,Dead/Dying Tree,19
10007.0,Derelict Bicycle,31
10007.0,Derelict Vehicle,18
10007.0,Derelict Vehicles,12
10007.0,Dirty Conditions,113
10007.0,Drinking,8
10007.0,Drinking Water,1
10007.0,ELECTRIC,10
10007.0,ELEVATOR,1
10007.0,Electrical,18
10007.0,Elevator,83
10007.0,Emergency Response Team (ERT),45
10007.0,FLOORING/STAIRS,3
10007.0,Facades,10
10007.0,Food Establishment,200
10007.0,Food Poisoning,69
10007.0,For Hire Vehicle Complaint,269
10007.0,For Hire Vehicle Report,10
10007.0,Found Property,11
10007.0,GENERAL,5
10007.0,General Construction/Plumbing,360
10007.0,Graffiti,53
10007.0,HEAT/HOT WATER,100
10007.0,Harboring Bees/Wasps,1
10007.0,Hazardous Materials,19
10007.0,Homeless Encampment,179
10007.0,Homeless Person Assistance,833
10007.0,Homeless Street Condition,43
10007.0,Illegal Parking,1424
10007.0,Illegal Tree Damage,3
10007.0,Indoor Air Quality,52
10007.0,Indoor Sewage,6
10007.0,Industrial Waste,11
10007.0,Investigations and Discipline (IAD),1
10007.0,Lead,39
10007.0,Litter Basket / Request,4
10007.0,Lost Property,82
10007.0,Maintenance or Facility,45
10007.0,Miscellaneous Categories,23
10007.0,Missed Collection (All Materials),48
10007.0,Mobile Food Vendor,19
10007.0,Mold,5
10007.0,New Tree Request,62
10007.0,Noise,1203
10007.0,Noise - Commercial,199
10007.0,Noise - Helicopter,34
10007.0,Noise - House of Worship,1
10007.0,Noise - Park,48
10007.0,Noise - Residential,626
10007.0,Noise - Street/Sidewalk,727
10007.0,Noise - Vehicle,125
10007.0,Non-Emergency Police Matter,45
10007.0,Non-Residential Heat,27
10007.0,Other Enforcement,33
10007.0,Overflowing Litter Baskets,8
10007.0,Overgrown Tree/Branches,3
10007.0,PAINT/PLASTER,13
10007.0,PLUMBING,16
10007.0,Panhandling,540
10007.0,Plumbing,46
10007.0,Public Payphone Complaint,13
10007.0,Public Toilet,1
10007.0,Recycling Enforcement,3
10007.0,Request Large Bulky Item Collection,132
10007.0,Rodent,144
10007.0,SAFETY,2
10007.0,Sanitation Condition,103
10007.0,Scaffold Safety,12
10007.0,School Maintenance,2
10007.0,Senior Center Complaint,1
10007.0,Sewer,108
10007.0,Sidewalk Condition,262
10007.0,Smoking,12
10007.0,Snow,34
10007.0,Special Projects Inspection Team (SPIT),88
10007.0,Standing Water,8
10007.0,Street Condition,746
10007.0,Street Light Condition,319
10007.0,Street Sign - Damaged,53
10007.0,Street Sign - Dangling,24
10007.0,Street Sign - Missing,31
10007.0,Sustainability Enforcement,7
10007.0,Sweeping/Missed,1
10007.0,Taxi Complaint,395
10007.0,Taxi Compliment,1
10007.0,Taxi Report,72
10007.0,Traffic,49
10007.0,Traffic Signal Condition,470
10007.0,Trans Fat,1
10007.0,Transportation Provider Complaint,1
10007.0,UNSANITARY CONDITION,16
10007.0,Unsanitary Animal Facility,3
10007.0,Unsanitary Pigeon Condition,2
10007.0,Urinating in Public,10
10007.0,Vending,1077
10007.0,Violation of Park Rules,9
10007.0,WATER LEAK,9
10007.0,Water Conservation,2
10007.0,Water Quality,9
10007.0,Water System,339
10007.0,Window Guard,1
10009.0,APPLIANCE,202
10009.0,Abandoned Vehicle,26
10009.0,Adopt-A-Basket,4
10009.0,Air Quality,322
10009.0,Animal Abuse,170
10009.0,Animal Facility - No Permit,3
10009.0,Animal in a Park,36
10009.0,Animal-Abuse,41
10009.0,Asbestos,87
10009.0,BEST/Site Safety,18
10009.0,Beach/Pool/Sauna Complaint,4
10009.0,Bike Rack Condition,1
10009.0,Bike/Roller/Skate Chronic,29
10009.0,Blocked Driveway,416
10009.0,Boilers,69
10009.0,Borough Office,47
10009.0,Broken Muni Meter,165
10009.0,Broken Parking Meter,155
10009.0,Building Marshals office,118
10009.0,Building/Use,223
10009.0,Bus Stop Shelter Complaint,77
10009.0,Bus Stop Shelter Placement,2
10009.0,Calorie Labeling,1
10009.0,City Vehicle Placard Complaint,3
10009.0,Collection Truck Noise,4
10009.0,Construction,1
10009.0,Construction Lead Dust,3
10009.0,Construction Safety Enforcement,93
10009.0,Consumer Complaint,249
10009.0,Cooling Tower,2
10009.0,Cranes and Derricks,3
10009.0,Curb Condition,53
10009.0,DOF Property - Payment Issue,11
10009.0,DOOR/WINDOW,732
10009.0,DPR Internal,4
10009.0,DRIE,14
10009.0,Damaged Tree,210
10009.0,Day Care,4
10009.0,Dead Tree,28
10009.0,Dead/Dying Tree,145
10009.0,Derelict Bicycle,438
10009.0,Derelict Vehicle,79
10009.0,Derelict Vehicles,60
10009.0,Dirty Conditions,612
10009.0,Disorderly Youth,5
10009.0,Drinking,53
10009.0,Drinking Water,7
10009.0,Drug Activity,49
10009.0,ELECTRIC,459
10009.0,ELEVATOR,23
10009.0,Electrical,79
10009.0,Elevator,202
10009.0,Emergency Response Team (ERT),181
10009.0,Executive Inspections,4
10009.0,FLOORING/STAIRS,405
10009.0,Facades,8
10009.0,Food Establishment,337
10009.0,Food Poisoning,103
10009.0,For Hire Vehicle Complaint,1041
10009.0,For Hire Vehicle Report,9
10009.0,Found Property,23
10009.0,GENERAL,784
10009.0,General,3
10009.0,General Construction/Plumbing,1058
10009.0,Graffiti,1013
10009.0,HEAT/HOT WATER,5285
10009.0,Harboring Bees/Wasps,1
10009.0,Hazardous Materials,91
10009.0,Highway Condition,17
10009.0,Homeless Encampment,400
10009.0,Homeless Person Assistance,1204
10009.0,Homeless Street Condition,27
10009.0,Illegal Animal Kept as Pet,15
10009.0,Illegal Fireworks,5
10009.0,Illegal Parking,1957
10009.0,Illegal Tree Damage,99
10009.0,Indoor Air Quality,208
10009.0,Indoor Sewage,25
10009.0,Industrial Waste,25
10009.0,Investigations and Discipline (IAD),19
10009.0,Lead,334
10009.0,Legal Services Provider Complaint,1
10009.0,LinkNYC,4
10009.0,Litter Basket / Request,39
10009.0,Lost Property,188
10009.0,Maintenance or Facility,177
10009.0,Miscellaneous Categories,45
10009.0,Missed Collection (All Materials),353
10009.0,Mobile Food Vendor,5
10009.0,Mold,6
10009.0,Mosquitoes,1
10009.0,New Tree Request,573
10009.0,Noise,2975
10009.0,Noise - Commercial,4893
10009.0,Noise - Helicopter,62
10009.0,Noise - House of Worship,13
10009.0,Noise - Park,262
10009.0,Noise - Residential,10094
10009.0,Noise - Street/Sidewalk,2812
10009.0,Noise - Vehicle,604
10009.0,Non-Emergency Police Matter,138
10009.0,Non-Residential Heat,10
10009.0,OUTSIDE BUILDING,26
10009.0,Other Enforcement,147
10009.0,Overflowing Litter Baskets,24
10009.0,Overflowing Recycling Baskets,1
10009.0,Overgrown Tree/Branches,84
10009.0,PAINT/PLASTER,850
10009.0,PLUMBING,998
10009.0,Panhandling,8
10009.0,Plant,1
10009.0,Plumbing,150
10009.0,Public Payphone Complaint,13
10009.0,Public Toilet,1
10009.0,Quality of Life,18
10009.0,Radioactive Material,2
10009.0,Recycling Enforcement,12
10009.0,Request Large Bulky Item Collection,1182
10009.0,Request Xmas Tree Collection,1
10009.0,Rodent,957
10009.0,Root/Sewer/Sidewalk Condition,8
10009.0,SAFETY,179
10009.0,Sanitation Condition,411
10009.0,Scaffold Safety,6
10009.0,School Maintenance,60
10009.0,Senior Center Complaint,2
10009.0,Sewer,353
10009.0,Sidewalk Condition,441
10009.0,Smoking,58
10009.0,Snow,73
10009.0,Special Operations,2
10009.0,Special Projects Inspection Team (SPIT),262
10009.0,Standing Water,40
10009.0,Street Condition,1220
10009.0,Street Light Condition,47
10009.0,Street Sign - Damaged,56
10009.0,Street Sign - Dangling,26
10009.0,Street Sign - Missing,67
10009.0,Sustainability Enforcement,17
10009.0,Sweeping/Inadequate,1
10009.0,Sweeping/Missed,16
10009.0,Tattooing,1
10009.0,Taxi Complaint,895
10009.0,Taxi Compliment,2
10009.0,Taxi Report,124
10009.0,Traffic,42
10009.0,Traffic Signal Condition,8
10009.0,UNSANITARY CONDITION,1459
10009.0,Unleashed Dog,9
10009.0,Unsanitary Animal Facility,2
10009.0,Unsanitary Animal Pvt Property,109
10009.0,Unsanitary Condition,19
10009.0,Unsanitary Pigeon Condition,24
10009.0,Urinating in Public,32
10009.0,Vacant Lot,12
10009.0,Vending,291
10009.0,Violation of Park Rules,20
10009.0,WATER LEAK,537
10009.0,Water Conservation,38
10009.0,Water Quality,161
10009.0,Water System,1316
10010.0,APPLIANCE,65
10010.0,Abandoned Vehicle,13
10010.0,Adopt-A-Basket,1
10010.0,Air Quality,309
10010.0,Animal Abuse,101
10010.0,Animal Facility - No Permit,1
10010.0,Animal in a Park,14
10010.0,Animal-Abuse,23
10010.0,Asbestos,52
10010.0,BEST/Site Safety,21
10010.0,Beach/Pool/Sauna Complaint,7
10010.0,Bike Rack Condition,6
10010.0,Bike/Roller/Skate Chronic,17
10010.0,Blocked Driveway,109
10010.0,Boilers,31
10010.0,Borough Office,7
10010.0,Bottled Water,1
10010.0,Broken Muni Meter,563
10010.0,Broken Parking Meter,315
10010.0,Building Marshals office,33
10010.0,Building/Use,118
10010.0,Bus Stop Shelter Complaint,53
10010.0,Bus Stop Shelter Placement,4
10010.0,Calorie Labeling,2
10010.0,City Vehicle Placard Complaint,3
10010.0,Collection Truck Noise,6
10010.0,Construction Lead Dust,3
10010.0,Construction Safety Enforcement,84
10010.0,Consumer Complaint,367
10010.0,Cranes and Derricks,7
10010.0,Curb Condition,34
10010.0,DOF Property - Payment Issue,25
10010.0,DOOR/WINDOW,123
10010.0,DPR Internal,28
10010.0,DRIE,11
10010.0,Damaged Tree,59
10010.0,Day Care,4
10010.0,Dead Tree,3
10010.0,Dead/Dying Tree,41
10010.0,Derelict Bicycle,37
10010.0,Derelict Vehicle,39
10010.0,Derelict Vehicles,24
10010.0,Dirty Conditions,235
10010.0,Disorderly Youth,2
10010.0,Drinking,16
10010.0,Drinking Water,4
10010.0,Drug Activity,13
10010.0,ELECTRIC,91
10010.0,ELEVATOR,15
10010.0,Electrical,56
10010.0,Elevator,273
10010.0,Emergency Response Team (ERT),171
10010.0,Executive Inspections,3
10010.0,FATF,1
10010.0,FLOORING/STAIRS,66
10010.0,Facades,13
10010.0,Food Establishment,348
10010.0,Food Poisoning,126
10010.0,For Hire Vehicle Complaint,695
10010.0,For Hire Vehicle Report,15
10010.0,Found Property,29
10010.0,GENERAL,236
10010.0,Gas Station Discharge Lines,1
10010.0,General Construction/Plumbing,612
10010.0,Graffiti,96
10010.0,Green Taxi Complaint,1
10010.0,HEAT/HOT WATER,1662
10010.0,Hazardous Materials,62
10010.0,Highway Condition,120
10010.0,Homeless Encampment,269
10010.0,Homeless Person Assistance,1557
10010.0,Homeless Street Condition,20
10010.0,Illegal Animal Kept as Pet,1
10010.0,Illegal Parking,1375
10010.0,Illegal Tree Damage,14
10010.0,Indoor Air Quality,116
10010.0,Indoor Sewage,9
10010.0,Industrial Waste,18
10010.0,Investigations and Discipline (IAD),9
10010.0,Lead,151
10010.0,LinkNYC,15
10010.0,Litter Basket / Request,12
10010.0,Lost Property,193
10010.0,Maintenance or Facility,138
10010.0,Miscellaneous Categories,47
10010.0,Missed Collection (All Materials),184
10010.0,Mobile Food Vendor,14
10010.0,Mold,8
10010.0,Mosquitoes,2
10010.0,New Tree Request,207
10010.0,Noise,2772
10010.0,Noise - Commercial,1087
10010.0,Noise - Helicopter,121
10010.0,Noise - House of Worship,3
10010.0,Noise - Park,39
10010.0,Noise - Residential,2675
10010.0,Noise - Street/Sidewalk,828
10010.0,Noise - Vehicle,326
10010.0,Non-Emergency Police Matter,90
10010.0,Non-Residential Heat,32
10010.0,OUTSIDE BUILDING,7
10010.0,Other Enforcement,80
10010.0,Overflowing Litter Baskets,12
10010.0,Overflowing Recycling Baskets,1
10010.0,Overgrown Tree/Branches,19
10010.0,PAINT/PLASTER,201
10010.0,PLUMBING,286
10010.0,Panhandling,9
10010.0,Plumbing,91
10010.0,Posting Advertisement,1
10010.0,Public Assembly,1
10010.0,Public Payphone Complaint,28
10010.0,Public Toilet,7
10010.0,Quality of Life,10
10010.0,Recycling Enforcement,17
10010.0,Request Large Bulky Item Collection,462
10010.0,Request Xmas Tree Collection,1
10010.0,Rodent,321
10010.0,Root/Sewer/Sidewalk Condition,6
10010.0,SAFETY,35
10010.0,Safety,2
10010.0,Sanitation Condition,166
10010.0,Scaffold Safety,8
10010.0,School Maintenance,11
10010.0,Senior Center Complaint,12
10010.0,Sewer,216
10010.0,Sidewalk Condition,315
10010.0,Smoking,29
10010.0,Snow,67
10010.0,Special Projects Inspection Team (SPIT),122
10010.0,Standing Water,22
10010.0,Street Condition,1114
10010.0,Street Light Condition,50
10010.0,Street Sign - Damaged,58
10010.0,Street Sign - Dangling,21
10010.0,Street Sign - Missing,28
10010.0,Sustainability Enforcement,23
10010.0,Sweeping/Missed,2
10010.0,Taxi Complaint,963
10010.0,Taxi Compliment,1
10010.0,Taxi Report,163
10010.0,Traffic,79
10010.0,Traffic Signal Condition,7
10010.0,UNSANITARY CONDITION,532
10010.0,Unleashed Dog,2
10010.0,Unsanitary Animal Pvt Property,11
10010.0,Unsanitary Condition,15
10010.0,Unsanitary Pigeon Condition,2
10010.0,Urinating in Public,18
10010.0,Vacant Lot,1
10010.0,Vending,103
10010.0,Violation of Park Rules,14
10010.0,WATER LEAK,111
10010.0,Water Conservation,24
10010.0,Water Quality,111
10010.0,Water System,786
10011.0,APPLIANCE,135
10011.0,Abandoned Vehicle,19
10011.0,Adopt-A-Basket,2
10011.0,Air Quality,536
10011.0,Animal Abuse,167
10011.0,Animal Facility - No Permit,1
10011.0,Animal in a Park,10
10011.0,Animal-Abuse,34
10011.0,Asbestos,75
10011.0,BEST/Site Safety,55
10011.0,Beach/Pool/Sauna Complaint,1
10011.0,Bike Rack Condition,15
10011.0,Bike/Roller/Skate Chronic,61
10011.0,Blocked Driveway,385
10011.0,Boilers,34
10011.0,Borough Office,59
10011.0,Broken Muni Meter,699
10011.0,Broken Parking Meter,449
10011.0,Building Marshals office,120
10011.0,Building/Use,206
10011.0,Bus Stop Shelter Complaint,31
10011.0,Bus Stop Shelter Placement,5
10011.0,City Vehicle Placard Complaint,4
10011.0,Collection Truck Noise,7
10011.0,Construction Lead Dust,13
10011.0,Construction Safety Enforcement,182
10011.0,Consumer Complaint,511
10011.0,Cooling Tower,1
10011.0,Cranes and Derricks,25
10011.0,Curb Condition,93
10011.0,DOF Property - Payment Issue,62
10011.0,DOOR/WINDOW,494
10011.0,DPR Internal,79
10011.0,DRIE,15
10011.0,Damaged Tree,331
10011.0,Day Care,1
10011.0,Dead Tree,50
10011.0,Dead/Dying Tree,115
10011.0,Derelict Bicycle,304
10011.0,Derelict Vehicle,105
10011.0,Derelict Vehicles,66
10011.0,Dirty Conditions,924
10011.0,Disorderly Youth,3
10011.0,Drinking,38
10011.0,Drinking Water,8
10011.0,Drug Activity,34
10011.0,ELECTRIC,309
10011.0,ELEVATOR,19
10011.0,Electrical,87
10011.0,Elevator,264
10011.0,Emergency Response Team (ERT),259
10011.0,Executive Inspections,12
10011.0,FLOORING/STAIRS,245
10011.0,Facades,46
10011.0,Food Establishment,580
10011.0,Food Poisoning,196
10011.0,For Hire Vehicle Complaint,973
10011.0,For Hire Vehicle Report,24
10011.0,Forensic Engineering,2
10011.0,Found Property,40
10011.0,GENERAL,552
10011.0,General,4
10011.0,General Construction/Plumbing,1461
10011.0,Graffiti,519
10011.0,HEAT/HOT WATER,3035
10011.0,Harboring Bees/Wasps,2
10011.0,Hazardous Materials,98
10011.0,Homeless Encampment,860
10011.0,Homeless Person Assistance,3416
10011.0,Homeless Street Condition,54
10011.0,Illegal Animal Kept as Pet,3
10011.0,Illegal Fireworks,2
10011.0,Illegal Parking,2616
10011.0,Illegal Tree Damage,86
10011.0,Indoor Air Quality,189
10011.0,Indoor Sewage,26
10011.0,Industrial Waste,38
10011.0,Investigations and Discipline (IAD),31
10011.0,Lead,275
10011.0,LinkNYC,18
10011.0,Litter Basket / Request,61
10011.0,Lost Property,348
10011.0,Maintenance or Facility,128
10011.0,Miscellaneous Categories,58
10011.0,Missed Collection,3
10011.0,Missed Collection (All Materials),780
10011.0,Mobile Food Vendor,28
10011.0,Mold,19
10011.0,Mosquitoes,3
10011.0,New Tree Request,932
10011.0,Noise,4497
10011.0,Noise - Commercial,2416
10011.0,Noise - Helicopter,179
10011.0,Noise - House of Worship,11
10011.0,Noise - Park,104
10011.0,Noise - Residential,3427
10011.0,Noise - Street/Sidewalk,1772
10011.0,Noise - Vehicle,727
10011.0,Non-Emergency Police Matter,203
10011.0,Non-Residential Heat,39
10011.0,OUTSIDE BUILDING,28
10011.0,Other Enforcement,246
10011.0,Overflowing Litter Baskets,34
10011.0,Overgrown Tree/Branches,54
10011.0,PAINT/PLASTER,590
10011.0,PLUMBING,706
10011.0,Panhandling,37
10011.0,Pet Shop,9
10011.0,Plumbing,226
10011.0,Posting Advertisement,9
10011.0,Public Assembly,1
10011.0,Public Payphone Complaint,22
10011.0,Quality of Life,18
10011.0,Recycling Enforcement,14
10011.0,Request Large Bulky Item Collection,1205
10011.0,Request Xmas Tree Collection,5
10011.0,Rodent,882
10011.0,Root/Sewer/Sidewalk Condition,22
10011.0,SAFETY,124
10011.0,Sanitation Condition,550
10011.0,Scaffold Safety,18
10011.0,School Maintenance,44
10011.0,Senior Center Complaint,12
10011.0,Sewer,550
10011.0,Sidewalk Condition,761
10011.0,Smoking,69
10011.0,Snow,116
10011.0,Special Projects Inspection Team (SPIT),305
10011.0,Standing Water,71
10011.0,Street Condition,2285
10011.0,Street Light Condition,78
10011.0,Street Sign - Damaged,104
10011.0,Street Sign - Dangling,64
10011.0,Street Sign - Missing,82
10011.0,Sustainability Enforcement,22
10011.0,Sweeping/Inadequate,2
10011.0,Sweeping/Missed,33
10011.0,Tanning,3
10011.0,Tattooing,1
10011.0,Taxi Complaint,1310
10011.0,Taxi Compliment,5
10011.0,Taxi Report,209
10011.0,Traffic,122
10011.0,Traffic Signal Condition,44
10011.0,Transportation Provider Complaint,1
10011.0,UNSANITARY CONDITION,998
10011.0,Unleashed Dog,14
10011.0,Unsanitary Animal Facility,2
10011.0,Unsanitary Animal Pvt Property,15
10011.0,Unsanitary Condition,13
10011.0,Unsanitary Pigeon Condition,22
